codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
03021400;;0;"Salmoes-do-atlantico, frescos,refrig. exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03021900;;0;"Outros salmonideos frescos,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03022100;;0;"Linguados-gigantes,frescos,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03022200;;0;"Solhas ou patrucas,frescas,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03022300;;0;"Linguados frescos,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03022400;;0;"Pregado (psetta maxima),frescos,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03022900;;0;"Outros peixes chatos,frescos,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023100;;0;"Atuns-brancos ou germoes,frescos/refriger. exc.files,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023200;;0;"Albacoras/atuns barbat.amarela,frescas/ refrig. exc.files";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023300;;0;"Bonitos-listrados,etc.frescos,refrig.exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023400;;0;"Albacoras-bandolim (patutos) thunnus thinnus";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023500;;0;"Atuns azuis (thunnus thinnus (…)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023600;;0;"Atuns do sul thunnus maccoyii";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03023900;;0;"Outs.atuns frescos,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024100;;0;"Arenques frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024210;;0;"Anchoitas frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024290;;0;"Outras anchovas frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024300;;0;"Sardinhas frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024400;;0;"Cavalinhas frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024500;;0;"Chicharros frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024600;;0;"Bijupiras frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024700;;0;"Espadartes frescos/refrigerados,exc. files,outs.carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024910;;0;"Espadins, marlins, veleiros (istiophoridae)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03024990;;0;"Outros";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025100;;0;"Bacalhau do atlantico (...), bacalhau da groelandia (…) e bacalhau do pacifico (...), frescos/refrigerados, exc.files,etc.";13.45;15.45;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025200;;0;"Bacalhau haddoch ou lubina, frescos/refrigerados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025300;;0;"Bacalhau saithe frescos/refrigerados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025400;;0;"Merluzas e abroteas, frescos/refrigerados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025500;;0;"Merluza do alasca, frescos/refrigerados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025600;;0;"Verdinhos (…), frescos/refrigerados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03025900;;0;"Outros peixes das fam. bregmacerotidae, gadidae, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027100;;0;"Tilapias frescas,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027210;;0;"Bagres (...),frescas,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027290;;0;"Outros bagres, frescas,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027300;;0;"Carpas,frescas,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027400;;0;"Enguias, frescas,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03027900;;0;"Outros,frescas,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028100;;0;"Esqualos frescos,refrig.exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028200;;0;"Raias, frescos,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028310;;0;"Merluzas-negras (dissostichus eleginoides)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028320;;0;"Merluzas antarticas (dissostichus mawsoni)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028400;;0;"Robalos, frescos,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028500;;0;"Pargos ou sargos, frescos,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028910;;0;"Pargo (Lutjanus purpureus)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028921;;0;"Cherne-poveiro (polyprion americanus), frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028922;;0;"Garoupas (acanthistius spp)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028923;;0;"Esturjoes (ascipenser baeri)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028924;;0;"Peixes-rei (atherindae spp)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028931;;0;"Curimatas (prochilodus spp.), fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028932;;0;"Tilapias, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028933;;0;"Surubins (pseudoplatystoma spp.), fres. ou refrig.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028934;;0;"Trairas (hoplias malabaricus & h. cf. lacerdae)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028935;;0;"Piaus (leporinus spp.), fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028936;;0;"Tainhas, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028937;;0;"Pirarucu (arapaima gigas), fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028938;;0;"Pescadas, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028941;;0;"Piramutabas, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028942;;0;"Douradas, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028943;;0;"Pacus, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028944;;0;"Tambaquis, fresco ou refrigerado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028945;;0;"Tambacu fresco ou resfriado";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03028990;;0;"Outs.peixes frescos,refrig.exc.files, outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03029110;;0;"Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03029190;;0;"Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 outros";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03029200;;0;"Barbatanas de tubarao";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03029900;;0;"Outros";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03031100;;0;"Salmoesvermelhos,congelados,exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03031200;;0;"Oiutros salmoes do pacifico ,congelados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03031300;;0;"Salmoes-do-atlantico e danubio,congelados, exc.files,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03031400;;0;"Trutas (salmo trutta,etc.) congeladas, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03031900;;0;"Outs.salmonideos congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032300;;0;"Tilapias";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032410;;0;"Bagres congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032490;;0;"Outros bagres congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032500;;0;"Carpas congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032600;;0;"Enguias congeladas,exc.files,outs.carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03032900;;0;"Outros tilapias, bagres, perca-do-nilo (...), congeladas,exc.files,outs.carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03033100;;0;"Linguados-gigantes congelados,exc.files. outs. carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03033200;;0;"Solhas ou patrucas,congeladas,exc.files, outs. carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03033300;;0;"Linguados congelados,exc.files,outs.carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03033400;;0;"Pregados,congelados,exc.files, outs. carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03033900;;0;"Outs.peixes chatos,congelados,exc.files, outs. carnes,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034100;;0;"Albacoras brancas,congelados, exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034200;;0;"Albacoras/laje,congeladas, exc.files,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034300;;0;"Bonitos-listrados,etc.congelados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034400;;0;"Albacoras-bandolin (patudos) congelados, exc.files, outs. carnes,figados,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034500;;0;"Atuns-azuis (...), congelados,exc.files, outs.carnes, figados,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034600;;0;"Atuns do sul congelados,exc.files, outs. carnes,figados,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03034900;;0;"Outs.atuns congelados,exc.files,outs. carnes, figados,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035100;;0;"Arenques congelados,exc.files,outs. carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035300;;0;"Sardinhas, (…) anchovetas, congeladas, exc.files,etc.";13.45;15.45;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035400;;0;"Cavalinhas,congeladas, exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035500;;0;"Chicharros,congeladas, exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035600;;0;"Bijupiras,congeladas, exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035700;;0;"Espadartes congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035910;;0;"Espadins, marlins, veleiros (istiophoridae)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035920;;0;"Anchoita (engraulis anchoita)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03035990;;0;"Outros";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036300;;0;"Bacalhau do atlantico,bacalhau da groelandia (...), congelados,exc.files, outs. carnes,etc.";13.45;15.45;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036400;;0;"Haddocks congelados,exc.files,outs. carnes, figados,etc";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036500;;0;"Saithe congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036600;;0;"Merluzas e abroteas,congeladas, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036700;;0;"Merluzas do alasca,congeladas, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036800;;0;"Verdinhos,congelados, exc.files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036910;;0;"Merluzas rosadas congelados,exc.files,outs. carnes, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03036990;;0;"Outros peixes das familias bregmacerotidae (...), congelados,exc.files,outs. carnes, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038111;;0;"Tubaroes-azuis inteiros,congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038112;;0;"Tubaroes-azuis, congelad.eviscerad. s/cabeca, s/barbatana";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038113;;0;"Tubaroes-azuis,congelados,em pedacos, com pele";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038114;;0;"Tubaroes-azuis,congelados,em pedacos, sem pele";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038119;;0;"Outros tubaroes-azuis congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038190;;0;"Outs.peixes esqualos,congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038200;;0;"Raias,congeladas";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038311;;0;"Merluzas negras congelados,exc.files, outs. carnes, etc. evisceradas, sem cabeca e sem cauda";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038319;;0;"Outras merluzas";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038321;;0;"Meluzas do antartico evisceradas, sem cabeca e sem cauda";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038329;;0;"Outras merluzas do antartico";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038400;;0;"Robalos congeladas,exc. files,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038910;;0;"Corvinas congeladas,exc.files,outs.carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038920;;0;"Pescadas congeladas,exc.files,outs.carnes, figados,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038932;;0;"Pargos congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038933;;0;"Peixes-sapo congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038941;;0;"Chernes-poveiro congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038942;;0;"Garoupas congelados,exc.files,outs. carnes, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038943;;0;"Tainhas congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038944;;0;"Esturjoes congelados,exc.files,outs. carnes, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038945;;0;"Peixes-rei congelados,exc.files,outs. carnes, etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038946;;0;"Nototenias congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038951;;0;"Curimatas congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038952;;0;"Tilapias congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038953;;0;"Surubins congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038954;;0;"Trairas congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038955;;0;"Piaus congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038956;;0;"Pirarucus congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038961;;0;"Piramutabas congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038962;;0;"Douradas congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038963;;0;"Pacus congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038964;;0;"Tambaquis congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038965;;0;"Tambacus congelados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03038990;;0;"Outs.peixes congelados,exc.files,outs. carnes,etc.";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039110;;0;"Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes congelados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ";13.45;15.45;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039190;;0;"Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes congelados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 outros";13.45;15.45;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039200;;0;"Barbatanas de tubarao";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039910;;0;"Cabecas de Merluza negra (Dissostichus eleginoides)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039920;;0;"Cabecas de Merluza antartica (Dissostichus mawsoni)";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03039990;;0;"Outros";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03043100;;0;"Files de tilapias,frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03043210;;0;"Files de bagres,frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03043290;;0;"Files de outros bagres,frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03043300;;0;"Files de perca-do-nilo,frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
03043900;;0;"Outros files,frescos ou refrigerados";13.45;19.52;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
